"연월","station","합계_승차수(명)","합계_하차수(명)","KTX_승차수(명)","KTX_하차수(명)","새마을_승차수(명)","새마을_하차수(명)","무궁화_승차수(명)","무궁화_하차수(명))","통근열차_승차수(명)","통근열차_하차수(명)","누리로_승차수(명)","누리로_하차수(명)","KTX산천_승차수(명)","KTX산천_하차수(명)","ITX새마을_승차수(명)","ITX새마을_하차수(명)","ITX청춘열차_승차수(명)","ITX청춘열차_하차수(명)","KTX호남_승차수(명)","KTX호남_하차수(명)"
"201808","용문","10930","10541","0","0","0","0","10135","9901","0","0","0","0","0","0","795","640","0","0","0","0"
"201808","지평","1144","996","0","0","0","0","1144","996","0","0","0","0","0","0","0","0","0","0","0","0"
"201808","석불","62","65","0","0","0","0","62","65","0","0","0","0","0","0","0","0","0","0","0","0"
"201808","일신","681","811","0","0","0","0","681","811","0","0","0","0","0","0","0","0","0","0","0","0"
"201808","매곡","472","397","0","0","0","0","472","397","0","0","0","0","0","0","0","0","0","0","0","0"
"201808","양동","5599","5944","0","0","0","0","5599","5944","0","0","0","0","0","0","0","0","0","0","0","0"
"201808","삼산","163","145","0","0","0","0","163","145","0","0","0","0","0","0","0","0","0","0","0","0"
"201808","행신","63161","62736","44684","35839","0","0","0","0","0","0","0","0","16382","22317","0","0","0","0","2095","4580"
"201808","문산","608","601","0","0","144","137","464","464","0","0","0","0","0","0","0","0","0","0","0","0"
"201808","운천","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201808","임진강","187","214","0","0","187","214","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201808","도라산","2053","2055","0","0","2053","2055","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201808","의정부","314","309","0","0","314","309","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201808","동두천","13893","12700","0","0","0","0","0","0","13893","12700","0","0","0","0","0","0","0","0","0","0"
"201808","소요산","457","62","0","0","0","3","0","0","457","59","0","0","0","0","0","0","0","0","0","0"
"201808","초성리","9","3","0","0","0","0","0","0","9","3","0","0","0","0","0","0","0","0","0","0"
"201808","한탄강","10","5","0","0","0","0","0","0","10","5","0","0","0","0","0","0","0","0","0","0"
"201808","전곡","1890","676","0","0","0","0","0","0","1890","676","0","0","0","0","0","0","0","0","0","0"
"201808","연천","11573","14383","0","0","178","172","0","0","11395","14211","0","0","0","0","0","0","0","0","0","0"
"201808","퇴계원","2105","1088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2105","1088","0","0"
"201808","평내호평","36125","31398","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36125","31398","0","0"
"201808","마석","2622","1811","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2622","1811","0","0"
"201808","가평","54365","57832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54365","57832","0","0"
"201808","광명","395612","397299","280766","287918","0","0","0","0","0","0","0","0","84365","85627","0","0","0","0","7409","6769"
"201809","안양","17637","13106","0","0","0","0","14700","10439","0","0","2937","2667","0","0","0","0","0","0","0","0"
"201809","수원","504832","513910","52272","56332","25319","22796","320913","322556","0","0","20100","18608","0","0","86228","93618","0","0","0","0"
"201809","오산","7384","7317","0","0","0","0","4410","4656","0","0","2974","2661","0","0","0","0","0","0","0","0"
"201809","서정리","1891","2061","0","0","0","0","897","1024","0","0","994","1037","0","0","0","0","0","0","0","0"
"201809","평택","190522","192568","0","0","5713","3522","153412","157075","0","0","11036","9535","0","0","20361","22436","0","0","0","0"
"201809","덕소","1926","1902","0","0","0","0","1926","1902","0","0","0","0","0","0","0","0","0","0","0","0"
"201809","양평","37249","35043","0","0","0","0","26686","25754","0","0","0","0","0","0","362","875","0","0","10201","8414"
"201809","용문","10332","9777","0","0","0","0","9582","9237","0","0","0","0","0","0","750","540","0","0","0","0"
"201809","지평","1189","950","0","0","0","0","1189","950","0","0","0","0","0","0","0","0","0","0","0","0"
"201809","석불","63","140","0","0","0","0","63","140","0","0","0","0","0","0","0","0","0","0","0","0"
"201809","일신","542","553","0","0","0","0","542","553","0","0","0","0","0","0","0","0","0","0","0","0"
"201809","매곡","559","549","0","0","0","0","559","549","0","0","0","0","0","0","0","0","0","0","0","0"
"201809","양동","6806","7146","0","0","0","0","6806","7146","0","0","0","0","0","0","0","0","0","0","0","0"
"201809","삼산","158","143","0","0","0","0","158","143","0","0","0","0","0","0","0","0","0","0","0","0"
"201809","중동","163","163","0","0","0","0","163","163","0","0","0","0","0","0","0","0","0","0","0","0"
"201809","행신","68779","63695","49199","34857","0","0","0","0","0","0","0","0","18382","21028","0","0","0","0","1198","7810"
"201809","문산","190","143","0","0","190","143","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201809","운천","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201809","임진강","112","222","0","0","112","222","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201809","도라산","1744","1738","0","0","1744","1738","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201809","의정부","300","304","0","0","25","29","275","275","0","0","0","0","0","0","0","0","0","0","0","0"
"201809","덕정","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201809","동두천중앙","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201809","동두천","13304","11687","0","0","16","10","172","172","13116","11505","0","0","0","0","0","0","0","0","0","0"
"201809","소요산","561","78","0","0","12","4","0","0","549","74","0","0","0","0","0","0","0","0","0","0"
"201809","초성리","75","1","0","0","0","0","0","0","75","1","0","0","0","0","0","0","0","0","0","0"
"201809","한탄강","66","19","0","0","0","0","0","0","66","19","0","0","0","0","0","0","0","0","0","0"
"201809","전곡","2986","2097","0","0","0","0","0","0","2986","2097","0","0","0","0","0","0","0","0","0","0"
"201809","연천","9494","12713","0","0","532","660","0","0","8962","12053","0","0","0","0","0","0","0","0","0","0"
"201809","퇴계원","1771","869","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1771","869","0","0"
"201809","평내호평","38184","32987","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38184","32987","0","0"
"201809","마석","2377","1398","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2377","1398","0","0"
"201809","가평","49103","50522","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49103","50522","0","0"
"201809","안산","447","447","0","0","447","447","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201809","광명","400762","396707","283746","292186","0","0","0","0","0","0","0","0","91524","88654","0","0","0","0","7410","6142"
"201810","안양","18697","14032","0","0","0","0","15500","11309","0","0","3197","2723","0","0","0","0","0","0","0","0"
"201810","수원","507391","515663","51685","55846","24522","21507","324351","323801","0","0","21249","19880","0","0","85584","94629","0","0","0","0"
"201810","오산","7920","8090","0","0","0","0","4828","5192","0","0","3092","2898","0","0","0","0","0","0","0","0"
"201810","서정리","2108","2371","0","0","0","0","1067","1116","0","0","1041","1255","0","0","0","0","0","0","0","0"
"201810","평택","191563","193774","0","0","6005","3622","153654","156554","0","0","11883","10438","0","0","20021","23160","0","0","0","0"
"201810","덕소","2251","2204","0","0","303","303","1948","1901","0","0","0","0","0","0","0","0","0","0","0","0"
"201810","양평","40312","38030","0","0","0","0","29329","28359","0","0","0","0","0","0","316","909","0","0","10667","8762"
"201810","용문","11024","11015","0","0","0","0","9980","10260","0","0","0","0","0","0","1044","755","0","0","0","0"
"201810","지평","1185","960","0","0","0","0","1185","960","0","0","0","0","0","0","0","0","0","0","0","0"
"201810","석불","60","61","0","0","0","0","60","61","0","0","0","0","0","0","0","0","0","0","0","0"
"201810","일신","518","503","0","0","0","0","518","503","0","0","0","0","0","0","0","0","0","0","0","0"
"201810","매곡","517","501","0","0","0","0","517","501","0","0","0","0","0","0","0","0","0","0","0","0"
"201810","양동","6217","6670","0","0","0","0","6217","6670","0","0","0","0","0","0","0","0","0","0","0","0"
"201810","삼산","145","130","0","0","0","0","145","130","0","0","0","0","0","0","0","0","0","0","0","0"
"201810","행신","64347","60128","45262","33019","0","0","0","0","0","0","0","0","17920","19968","0","0","0","0","1165","7141"
"201810","문산","123","119","0","0","123","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201810","운천","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201810","임진강","644","846","0","0","164","174","480","672","0","0","0","0","0","0","0","0","0","0","0","0"
"201810","도라산","2015","2019","0","0","2015","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201810","의정부","709","697","0","0","345","333","364","364","0","0","0","0","0","0","0","0","0","0","0","0"
"201810","동두천","15622","14399","0","0","26","20","0","0","15596","14379","0","0","0","0","0","0","0","0","0","0"
"201810","소요산","607","50","0","0","13","11","0","0","594","39","0","0","0","0","0","0","0","0","0","0"
"201810","초성리","8","8","0","0","0","0","0","0","8","8","0","0","0","0","0","0","0","0","0","0"
"201810","한탄강","46","23","0","0","0","0","0","0","46","23","0","0","0","0","0","0","0","0","0","0"
"201810","전곡","2745","36","0","0","0","0","0","0","2745","36","0","0","0","0","0","0","0","0","0","0"
"201810","연천","13100","17626","0","0","925","947","0","0","12175","16679","0","0","0","0","0","0","0","0","0","0"
"201810","퇴계원","2075","1127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2075","1127","0","0"
"201810","평내호평","39137","33237","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39137","33237","0","0"
"201810","마석","2787","1841","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2787","1841","0","0"
"201810","가평","58304","63435","0","0","0","0","568","568","0","0","0","0","0","0","0","0","57736","62867","0","0"
"201810","광명","408478","401593","287865","295173","0","0","0","0","0","0","0","0","93042","90329","0","0","0","0","7531","5395"
"201811","안양","18636","13977","0","0","0","0","16216","12183","0","0","2420","1794","0","0","0","0","0","0","0","0"
"201811","수원","500138","507311","51270","55415","23592","20510","323376","320517","0","0","16391","16221","0","0","85509","94648","0","0","0","0"
"201811","오산","7863","7833","0","0","0","0","5515","5328","0","0","2348","2505","0","0","0","0","0","0","0","0"
"201811","서정리","2145","2423","0","0","0","0","1059","1114","0","0","1086","1309","0","0","0","0","0","0","0","0"
"201811","평택","192031","191890","0","0","6351","3898","155026","156487","0","0","9403","8591","0","0","21251","22914","0","0","0","0"
"201811","도농","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201811","덕소","2061","2083","0","0","253","253","1808","1830","0","0","0","0","0","0","0","0","0","0","0","0"
"201811","양수","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201811","양평","37860","36024","0","0","0","0","27199","26703","0","0","0","0","0","0","275","902","0","0","10386","8419"
"201811","용문","9914","9470","0","0","0","0","9056","8850","0","0","0","0","0","0","858","620","0","0","0","0"
"201811","지평","1593","1408","0","0","0","0","1593","1408","0","0","0","0","0","0","0","0","0","0","0","0"
"201811","석불","44","47","0","0","0","0","44","47","0","0","0","0","0","0","0","0","0","0","0","0"
"201811","일신","332","322","0","0","0","0","332","322","0","0","0","0","0","0","0","0","0","0","0","0"
"201811","매곡","392","378","0","0","0","0","392","378","0","0","0","0","0","0","0","0","0","0","0","0"
"201811","양동","5360","5899","0","0","0","0","5360","5899","0","0","0","0","0","0","0","0","0","0","0","0"
"201811","삼산","118","127","0","0","0","0","118","127","0","0","0","0","0","0","0","0","0","0","0","0"
"201811","중동","199","199","0","0","0","0","199","199","0","0","0","0","0","0","0","0","0","0","0","0"
"201811","행신","63685","59143","45148","32444","0","0","0","0","0","0","0","0","17319","19741","0","0","0","0","1218","6958"
"201811","문산","117","76","0","0","117","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201811","운천","2","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201811","임진강","56","280","0","0","56","88","0","192","0","0","0","0","0","0","0","0","0","0","0","0"
"201811","도라산","1701","1721","0","0","1701","1721","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201811","의정부","429","425","0","0","29","25","400","400","0","0","0","0","0","0","0","0","0","0","0","0"
"201811","덕정","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201811","동두천중앙","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201811","동두천","12604","11916","0","0","303","299","386","386","11915","11231","0","0","0","0","0","0","0","0","0","0"
"201811","소요산","706","100","0","0","3","5","0","0","703","95","0","0","0","0","0","0","0","0","0","0"
"201811","초성리","6","10","0","0","0","0","0","0","6","10","0","0","0","0","0","0","0","0","0","0"
"201811","한탄강","24","18","0","0","0","0","0","0","24","18","0","0","0","0","0","0","0","0","0","0"
"201811","전곡","1769","37","0","0","0","0","0","0","1769","37","0","0","0","0","0","0","0","0","0","0"
"201811","연천","10592","13627","0","0","537","546","0","0","10055","13081","0","0","0","0","0","0","0","0","0","0"
"201811","퇴계원","2283","1173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2283","1173","0","0"
"201811","평내호평","38161","31450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38161","31450","0","0"
"201811","마석","2925","1890","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2925","1890","0","0"
"201811","가평","42498","47999","0","0","0","0","842","842","0","0","0","0","0","0","0","0","41656","47157","0","0"
"201811","광명","406703","402503","289840","298249","0","0","0","0","0","0","0","0","91608","89302","0","0","0","0","6876","5192"
"201812","안양","17901","13666","0","0","0","0","15047","11172","0","0","2854","2494","0","0","0","0","0","0","0","0"
"201812","수원","516047","519447","57302","60317","24549","21015","324645","323436","0","0","20052","19311","0","0","89499","95368","0","0","0","0"
"201812","오산","7571","7318","0","0","0","0","4625","4603","0","0","2946","2715","0","0","0","0","0","0","0","0"
"201812","서정리","2056","2336","0","0","0","0","984","1150","0","0","1072","1186","0","0","0","0","0","0","0","0"
"201812","평택","202081","200509","0","0","5833","3804","161437","162228","0","0","11799","10238","0","0","23012","24239","0","0","0","0"
"201812","도농","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201812","덕소","1721","1735","0","0","0","0","1721","1735","0","0","0","0","0","0","0","0","0","0","0","0"
"201812","양평","38751","36633","0","0","0","0","28376","27723","0","0","0","0","0","0","280","866","0","0","10095","8044"
"201812","용문","9709","9037","0","0","0","0","8918","8540","0","0","0","0","0","0","791","497","0","0","0","0"
"201812","지평","1240","1038","0","0","0","0","1240","1038","0","0","0","0","0","0","0","0","0","0","0","0"
"201812","석불","30","16","0","0","0","0","30","16","0","0","0","0","0","0","0","0","0","0","0","0"
"201812","일신","298","262","0","0","0","0","298","262","0","0","0","0","0","0","0","0","0","0","0","0"
"201812","매곡","392","306","0","0","0","0","392","306","0","0","0","0","0","0","0","0","0","0","0","0"
"201812","양동","5364","5726","0","0","0","0","5364","5726","0","0","0","0","0","0","0","0","0","0","0","0"
"201812","삼산","109","96","0","0","0","0","109","96","0","0","0","0","0","0","0","0","0","0","0","0"
"201812","행신","66062","62191","46513","34547","0","0","0","0","0","0","0","0","18159","20138","0","0","0","0","1390","7506"
"201812","일산","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201812","문산","330","342","0","0","330","342","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201812","운천","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201812","임진강","31","51","0","0","31","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201812","도라산","1331","1344","0","0","1331","1344","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201812","의정부","27","27","0","0","27","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201812","덕정","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201812","동두천중앙","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201812","동두천","11570","13635","0","0","2","4","341","341","11227","13290","0","0","0","0","0","0","0","0","0","0"
"201812","소요산","723","77","0","0","1","0","0","0","722","77","0","0","0","0","0","0","0","0","0","0"
"201812","초성리","16","9","0","0","0","0","0","0","16","9","0","0","0","0","0","0","0","0","0","0"
"201812","한탄강","32","7","0","0","0","0","0","0","32","7","0","0","0","0","0","0","0","0","0","0"
"201812","전곡","1846","105","0","0","0","0","0","0","1846","105","0","0","0","0","0","0","0","0","0","0"
"201812","연천","3490","1006","0","0","78","26","0","0","3412","980","0","0","0","0","0","0","0","0","0","0"
"201812","신망리","75","82","0","0","0","0","0","0","75","82","0","0","0","0","0","0","0","0","0","0"
"201812","대광리","157","79","0","0","0","0","0","0","157","79","0","0","0","0","0","0","0","0","0","0"
"201812","신탄리","1780","178","0","0","1","50","0","0","1779","128","0","0","0","0","0","0","0","0","0","0"
"201812","퇴계원","1996","1058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1996","1058","0","0"
"201812","평내호평","38771","32549","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38771","32549","0","0"
"201812","마석","2534","1696","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2534","1696","0","0"
"201812","가평","33542","37968","0","0","303","0","0","0","0","0","0","0","0","0","0","0","33239","37968","0","0"
"201812","광명","408607","402130","288700","296025","0","0","0","0","0","0","0","0","92735","90717","0","0","0","0","6937","5208"
