"","연월","station","합계_승차수.명.","합계_하차수.명.","KTX_승차수.명.","KTX_하차수.명.","새마을_승차수.명.","새마을_하차수.명.","무궁화_승차수.명.","무궁화_하차수.명..","통근열차_승차수.명.","통근열차_하차수.명.","누리로_승차수.명.","누리로_하차수.명.","KTX산천_승차수.명.","KTX산천_하차수.명.","ITX새마을_승차수.명.","ITX새마을_하차수.명.","ITX청춘열차_승차수.명.","ITX청춘열차_하차수.명.","KTX호남_승차수.명.","KTX호남_하차수.명."
"988",201904,"도라산",2178,2180,0,0,1789,1791,389,389,0,0,0,0,0,0,0,0,0,0,0,0
"989",201904,"의정부",572,572,0,0,572,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"990",201904,"퇴계원",2070,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070,1136,0,0
"991",201904,"평내호평",36867,30981,0,0,269,269,0,0,0,0,0,0,0,0,0,0,36598,30712,0,0
"992",201904,"마석",3485,2245,0,0,355,355,0,0,0,0,0,0,0,0,0,0,3130,1890,0,0
"993",201904,"가평",34625,38084,0,0,0,0,389,0,0,0,0,0,0,0,0,0,34236,38084,0,0
"994",201904,"광명",391764,384844,280578,284787,0,0,0,0,0,0,0,0,90168,87703,0,0,0,0,3664,3084
"995",201905,"안양",19303,14610,0,0,0,0,15966,11890,0,0,3337,2720,0,0,0,0,0,0,0,0
"996",201905,"의왕",1000,1000,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0
"997",201905,"수원",527384,538993,56360,59740,25251,22478,335434,340209,0,0,21567,20121,0,0,88772,96445,0,0,0,0
"998",201905,"오산",8355,8145,0,0,0,0,5103,5093,0,0,3252,3052,0,0,0,0,0,0,0,0
"999",201905,"서정리",2155,2583,0,0,0,0,1032,1202,0,0,1123,1381,0,0,0,0,0,0,0,0
"1000",201905,"평택",209259,210831,0,0,6727,4018,167310,171263,0,0,12850,10619,0,0,22372,24931,0,0,0,0
"1001",201905,"덕소",2022,1993,0,0,0,0,2022,1993,0,0,0,0,0,0,0,0,0,0,0,0
"1002",201905,"양평",44798,42750,0,0,0,0,29394,28547,0,0,0,0,0,0,364,1077,0,0,15040,13126
"1003",201905,"용문",12331,11955,0,0,0,0,11292,11211,0,0,0,0,0,0,1039,744,0,0,0,0
"1004",201905,"지평",1260,1052,0,0,0,0,1260,1052,0,0,0,0,0,0,0,0,0,0,0,0
"1005",201905,"석불",90,75,0,0,0,0,90,75,0,0,0,0,0,0,0,0,0,0,0,0
"1006",201905,"일신",540,580,0,0,0,0,540,580,0,0,0,0,0,0,0,0,0,0,0,0
"1007",201905,"매곡",644,569,0,0,0,0,644,569,0,0,0,0,0,0,0,0,0,0,0,0
"1008",201905,"양동",6644,7120,0,0,0,0,6644,7120,0,0,0,0,0,0,0,0,0,0,0,0
"1009",201905,"삼산",143,135,0,0,0,0,143,135,0,0,0,0,0,0,0,0,0,0,0,0
"1010",201905,"행신",68066,62329,48053,36347,0,0,0,0,0,0,0,0,18864,24343,0,0,0,0,1149,1639
"1011",201905,"문산",158,136,0,0,158,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1012",201905,"운천",0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1013",201905,"임진강",490,522,0,0,58,90,432,432,0,0,0,0,0,0,0,0,0,0,0,0
"1014",201905,"도라산",2570,2572,0,0,2570,2572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1015",201905,"퇴계원",2109,1354,0,0,276,276,0,0,0,0,0,0,0,0,0,0,1833,1078,0,0
"1016",201905,"평내호평",38936,33196,0,0,269,269,0,0,0,0,0,0,0,0,0,0,38667,32927,0,0
"1017",201905,"마석",3460,2130,0,0,269,269,0,0,0,0,0,0,0,0,0,0,3191,1861,0,0
"1018",201905,"가평",39564,42838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39564,42838,0,0
"1019",201905,"광명",418545,414026,299168,307182,272,272,0,0,0,0,0,0,95034,92663,0,0,0,0,3980,3368
"1020",201906,"안양",17934,13774,0,0,0,0,14936,11179,0,0,2998,2595,0,0,0,0,0,0,0,0
"1021",201906,"수원",493198,502841,53585,57127,24819,22145,310091,313232,0,0,20712,19114,0,0,83991,91223,0,0,0,0
"1022",201906,"오산",8086,7974,0,0,0,0,4961,5156,0,0,3125,2818,0,0,0,0,0,0,0,0
"1023",201906,"서정리",2072,2436,0,0,0,0,1028,1203,0,0,1044,1233,0,0,0,0,0,0,0,0
"1024",201906,"평택",200826,203222,0,0,6177,3666,161425,166103,0,0,12077,10106,0,0,21147,23347,0,0,0,0
"1025",201906,"덕소",2129,2145,0,0,269,269,1860,1876,0,0,0,0,0,0,0,0,0,0,0,0
"1026",201906,"양평",42470,40696,0,0,0,0,29671,28700,0,0,0,0,0,0,344,1032,0,0,12455,10964
"1027",201906,"용문",11018,10534,0,0,0,0,10132,9990,0,0,0,0,0,0,886,544,0,0,0,0
"1028",201906,"지평",1188,1013,0,0,0,0,1188,1013,0,0,0,0,0,0,0,0,0,0,0,0
"1029",201906,"석불",91,77,0,0,0,0,91,77,0,0,0,0,0,0,0,0,0,0,0,0
"1030",201906,"일신",502,478,0,0,0,0,502,478,0,0,0,0,0,0,0,0,0,0,0,0
"1031",201906,"매곡",531,466,0,0,0,0,531,466,0,0,0,0,0,0,0,0,0,0,0,0
"1032",201906,"양동",5886,6240,0,0,0,0,5886,6240,0,0,0,0,0,0,0,0,0,0,0,0
"1033",201906,"삼산",106,101,0,0,0,0,106,101,0,0,0,0,0,0,0,0,0,0,0,0
"1034",201906,"행신",63803,59338,45193,34359,0,0,0,0,0,0,0,0,17676,23121,0,0,0,0,934,1858
"1035",201906,"문산",1333,1324,0,0,123,114,1210,1210,0,0,0,0,0,0,0,0,0,0,0,0
"1036",201906,"운천",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1037",201906,"임진강",120,213,0,0,120,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1038",201906,"도라산",2226,2224,0,0,2226,2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1039",201906,"의정부",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040",201906,"덕정",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1041",201906,"동두천중앙",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1042",201906,"동두천",645,645,0,0,303,303,0,0,0,0,0,0,0,0,0,0,342,342,0,0
"1043",201906,"퇴계원",1735,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1735,886,0,0
"1044",201906,"평내호평",36155,30833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36155,30833,0,0
"1045",201906,"마석",2699,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2699,1553,0,0
"1046",201906,"가평",41919,44795,0,0,327,0,0,0,0,0,0,0,0,0,0,0,41592,44795,0,0
"1047",201906,"광명",407162,402692,289260,296819,0,0,0,0,0,0,0,0,91877,90749,0,0,0,0,3678,3176
"1048",201907,"안양",17911,13634,0,0,0,0,15152,11216,0,0,2759,2418,0,0,0,0,0,0,0,0
"1049",201907,"수원",473243,479566,53960,55768,23560,20304,297545,298790,0,0,19659,19113,0,0,78519,85591,0,0,0,0
"1050",201907,"오산",8179,8161,0,0,0,0,5209,5354,0,0,2970,2807,0,0,0,0,0,0,0,0
"1051",201907,"서정리",2136,2364,0,0,0,0,1091,1180,0,0,1045,1184,0,0,0,0,0,0,0,0
"1052",201907,"평택",193746,194967,0,0,6288,3472,155754,159790,0,0,11888,10051,0,0,19816,21654,0,0,0,0
"1053",201907,"도농",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1054",201907,"덕소",1845,1773,0,0,292,292,1553,1481,0,0,0,0,0,0,0,0,0,0,0,0
"1055",201907,"양평",42476,39566,0,0,0,0,29536,27883,0,0,0,0,0,0,337,1038,0,0,12603,10645
"1056",201907,"용문",10752,10651,0,0,0,0,9964,10052,0,0,0,0,0,0,788,599,0,0,0,0
"1057",201907,"지평",1100,1016,0,0,0,0,1100,1016,0,0,0,0,0,0,0,0,0,0,0,0
"1058",201907,"석불",115,73,0,0,0,0,115,73,0,0,0,0,0,0,0,0,0,0,0,0
"1059",201907,"일신",652,825,0,0,0,0,652,825,0,0,0,0,0,0,0,0,0,0,0,0
"1060",201907,"매곡",484,447,0,0,0,0,484,447,0,0,0,0,0,0,0,0,0,0,0,0
"1061",201907,"양동",5742,6025,0,0,0,0,5742,6025,0,0,0,0,0,0,0,0,0,0,0,0
"1062",201907,"삼산",134,137,0,0,0,0,134,137,0,0,0,0,0,0,0,0,0,0,0,0
"1063",201907,"행신",65420,59088,44480,34984,0,0,0,0,0,0,0,0,18513,22673,0,0,0,0,2427,1431
"1064",201907,"문산",64,63,0,0,64,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1065",201907,"운천",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1066",201907,"임진강",71,117,0,0,71,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1067",201907,"도라산",2013,2019,0,0,2013,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1068",201907,"의정부",303,303,0,0,303,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1069",201907,"퇴계원",1926,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926,1145,0,0
"1070",201907,"평내호평",36659,31374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36659,31374,0,0
"1071",201907,"마석",3052,1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3052,1858,0,0
"1072",201907,"가평",47212,51224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47212,51224,0,0
"1073",201907,"광명",409887,395677,283270,286935,0,0,0,0,0,0,0,0,93226,90237,0,0,0,0,8433,6898
"1074",201908,"안양",17618,13877,0,0,0,0,15009,11288,0,0,2609,2589,0,0,0,0,0,0,0,0
"1075",201908,"수원",508344,519258,58652,64459,25948,22519,314838,316646,0,0,20703,19545,0,0,88203,96089,0,0,0,0
"1076",201908,"오산",7964,7884,0,0,0,0,5010,5001,0,0,2954,2883,0,0,0,0,0,0,0,0
"1077",201908,"서정리",2159,2211,0,0,0,0,1062,1260,0,0,1097,951,0,0,0,0,0,0,0,0
"1078",201908,"평택",206598,204888,0,0,6758,3771,165849,168098,0,0,12346,10040,0,0,21645,22979,0,0,0,0
"1079",201908,"덕소",1924,1932,0,0,249,247,1675,1685,0,0,0,0,0,0,0,0,0,0,0,0
"1080",201908,"양평",45095,43081,0,0,0,0,31253,30026,0,0,0,0,0,0,394,1063,0,0,13448,11992
"1081",201908,"용문",12383,12432,0,0,0,0,11422,11701,0,0,0,0,0,0,961,731,0,0,0,0
"1082",201908,"지평",1293,1173,0,0,0,0,1293,1173,0,0,0,0,0,0,0,0,0,0,0,0
"1083",201908,"석불",125,77,0,0,0,0,125,77,0,0,0,0,0,0,0,0,0,0,0,0
"1084",201908,"일신",495,505,0,0,0,0,495,505,0,0,0,0,0,0,0,0,0,0,0,0
"1085",201908,"매곡",530,471,0,0,0,0,530,471,0,0,0,0,0,0,0,0,0,0,0,0
"1086",201908,"양동",6051,6429,0,0,0,0,6051,6429,0,0,0,0,0,0,0,0,0,0,0,0
"1087",201908,"삼산",167,142,0,0,0,0,167,142,0,0,0,0,0,0,0,0,0,0,0,0
"1088",201908,"행신",69505,66499,48930,38891,0,0,0,0,0,0,0,0,19293,25642,0,0,0,0,1282,1966
"1089",201908,"문산",531,490,0,0,126,85,405,405,0,0,0,0,0,0,0,0,0,0,0,0
"1090",201908,"운천",0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1091",201908,"임진강",111,169,0,0,111,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1092",201908,"도라산",2799,2805,0,0,2799,2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1093",201908,"의정부",303,303,0,0,303,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1094",201908,"퇴계원",2156,1093,0,0,0,0,360,0,0,0,0,0,0,0,0,0,1796,1093,0,0
"1095",201908,"평내호평",37396,32430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37396,32430,0,0
"1096",201908,"마석",2661,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661,1556,0,0
"1097",201908,"가평",58279,62629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58279,62629,0,0
"1098",201908,"광명",425587,422649,301284,310479,0,0,0,0,0,0,0,0,95916,93510,0,0,0,0,4058,3285
"1099",201909,"안양",18288,13981,0,0,0,0,15246,11339,0,0,3042,2642,0,0,0,0,0,0,0,0
"1100",201909,"수원",501955,517360,54866,60280,24885,22715,318252,322966,0,0,20653,18935,0,0,83299,92464,0,0,0,0
"1101",201909,"오산",7793,7667,0,0,0,0,4828,4986,0,0,2965,2681,0,0,0,0,0,0,0,0
"1102",201909,"서정리",2037,2382,0,0,0,0,1023,1139,0,0,1014,1243,0,0,0,0,0,0,0,0
"1103",201909,"평택",198249,202872,0,0,6073,3636,160402,165929,0,0,11327,9980,0,0,20447,23327,0,0,0,0
"1104",201909,"도농",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1105",201909,"덕소",2785,2617,0,0,538,538,2247,2079,0,0,0,0,0,0,0,0,0,0,0,0
"1106",201909,"양평",40692,37690,0,0,0,0,27762,25726,0,0,0,0,0,0,438,961,0,0,12492,11003
"1107",201909,"용문",10972,10729,0,0,0,0,10036,10132,0,0,0,0,0,0,936,597,0,0,0,0
"1108",201909,"지평",1078,959,0,0,0,0,1078,959,0,0,0,0,0,0,0,0,0,0,0,0
"1109",201909,"석불",86,70,0,0,0,0,86,70,0,0,0,0,0,0,0,0,0,0,0,0
"1110",201909,"일신",507,542,0,0,0,0,507,542,0,0,0,0,0,0,0,0,0,0,0,0
"1111",201909,"매곡",526,426,0,0,0,0,526,426,0,0,0,0,0,0,0,0,0,0,0,0
"1112",201909,"양동",6076,6413,0,0,0,0,6076,6413,0,0,0,0,0,0,0,0,0,0,0,0
"1113",201909,"삼산",154,152,0,0,0,0,154,152,0,0,0,0,0,0,0,0,0,0,0,0
"1114",201909,"행신",68767,64496,49138,38650,0,0,0,0,0,0,0,0,18702,24722,0,0,0,0,927,1124
"1115",201909,"문산",525,487,0,0,124,86,401,401,0,0,0,0,0,0,0,0,0,0,0,0
"1116",201909,"운천",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1117",201909,"임진강",45,81,0,0,45,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1118",201909,"도라산",1449,1451,0,0,1449,1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1119",201909,"의정부",303,303,0,0,303,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1120",201909,"퇴계원",1846,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846,1100,0,0
"1121",201909,"평내호평",36559,31726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36559,31726,0,0
"1122",201909,"마석",3353,1976,0,0,0,0,430,430,0,0,0,0,0,0,0,0,2923,1546,0,0
"1123",201909,"가평",36591,36181,0,0,0,0,389,0,0,0,0,0,0,0,0,0,36202,36181,0,0
"1124",201909,"광명",407300,405327,291624,301192,0,0,0,0,0,0,0,0,92050,91265,0,0,0,0,4076,3002
"1125",201910,"안양",19990,15431,0,0,0,0,16933,12732,0,0,3057,2699,0,0,0,0,0,0,0,0
"1126",201910,"수원",503330,508386,51522,53809,25301,22235,315620,316071,0,0,20627,19466,0,0,90260,96805,0,0,0,0
"1127",201910,"오산",8084,7596,0,0,0,0,5055,4840,0,0,3029,2756,0,0,0,0,0,0,0,0
"1128",201910,"서정리",2068,2608,0,0,0,0,1097,1229,0,0,971,1379,0,0,0,0,0,0,0,0
"1129",201910,"평택",206868,206746,0,0,6427,3691,166229,168270,0,0,12237,10358,0,0,21975,24427,0,0,0,0
"1130",201910,"덕소",1915,1703,0,0,0,0,1915,1703,0,0,0,0,0,0,0,0,0,0,0,0
"1131",201910,"양수",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1132",201910,"양평",42698,40638,0,0,0,0,29456,27795,0,0,0,0,0,0,359,979,0,0,12883,11864
"1133",201910,"용문",11516,11792,0,0,0,0,10501,11217,0,0,0,0,0,0,1015,575,0,0,0,0
"1134",201910,"지평",1155,997,0,0,0,0,1155,997,0,0,0,0,0,0,0,0,0,0,0,0
"1135",201910,"석불",110,65,0,0,0,0,110,65,0,0,0,0,0,0,0,0,0,0,0,0
"1136",201910,"일신",476,476,0,0,0,0,476,476,0,0,0,0,0,0,0,0,0,0,0,0
"1137",201910,"매곡",511,499,0,0,0,0,511,499,0,0,0,0,0,0,0,0,0,0,0,0
"1138",201910,"양동",5992,6481,0,0,0,0,5992,6481,0,0,0,0,0,0,0,0,0,0,0,0
"1139",201910,"삼산",137,137,0,0,0,0,137,137,0,0,0,0,0,0,0,0,0,0,0,0
"1140",201910,"중동",442,442,0,0,0,0,442,442,0,0,0,0,0,0,0,0,0,0,0,0
"1141",201910,"행신",65900,63506,46753,39655,0,0,0,0,0,0,0,0,18541,23851,0,0,0,0,606,0
"1142",201910,"문산",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1143",201910,"운천",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1144",201910,"임진강",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1145",201910,"도라산",3,8,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1146",201910,"퇴계원",1900,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,1137,0,0
"1147",201910,"평내호평",37612,32481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37612,32481,0,0
"1148",201910,"마석",3099,1762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3099,1762,0,0
"1149",201910,"가평",45080,49259,0,0,0,0,0,389,0,0,0,0,0,0,0,0,45080,48870,0,0
"1150",201910,"광명",422479,416549,307399,310455,0,0,0,0,0,0,0,0,88269,91450,0,0,0,0,5398,3443
"1151",201911,"안양",17598,13068,0,0,0,0,14696,10593,0,0,2902,2475,0,0,0,0,0,0,0,0
"1152",201911,"수원",487038,487692,49738,51729,24268,20710,300953,299547,0,0,19779,18857,0,0,92300,96849,0,0,0,0
"1153",201911,"오산",7834,7330,0,0,0,0,5042,4631,0,0,2792,2699,0,0,0,0,0,0,0,0
"1154",201911,"서정리",2212,2452,0,0,0,0,1214,1157,0,0,998,1295,0,0,0,0,0,0,0,0
"1155",201911,"평택",201470,198043,0,0,6394,3502,160336,159581,0,0,12103,10060,0,0,22637,24900,0,0,0,0
"1156",201911,"덕소",2112,2039,0,0,0,0,2112,2039,0,0,0,0,0,0,0,0,0,0,0,0
"1157",201911,"양평",40997,39077,0,0,0,0,28439,26693,0,0,0,0,0,0,221,875,0,0,12337,11509
"1158",201911,"용문",10191,10460,0,0,0,0,9321,9897,0,0,0,0,0,0,870,563,0,0,0,0
"1159",201911,"지평",1166,993,0,0,0,0,1166,993,0,0,0,0,0,0,0,0,0,0,0,0
"1160",201911,"석불",86,38,0,0,0,0,86,38,0,0,0,0,0,0,0,0,0,0,0,0
"1161",201911,"일신",420,396,0,0,0,0,420,396,0,0,0,0,0,0,0,0,0,0,0,0
"1162",201911,"매곡",502,442,0,0,0,0,502,442,0,0,0,0,0,0,0,0,0,0,0,0
"1163",201911,"양동",5331,5836,0,0,0,0,5331,5836,0,0,0,0,0,0,0,0,0,0,0,0
"1164",201911,"삼산",126,138,0,0,0,0,126,138,0,0,0,0,0,0,0,0,0,0,0,0
"1165",201911,"행신",64332,60921,46166,38813,0,0,0,0,0,0,0,0,17843,22108,0,0,0,0,323,0
"1166",201911,"의정부",713,713,0,0,713,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1167",201911,"퇴계원",1787,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1787,1075,0,0
"1168",201911,"평내호평",36191,29925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36191,29925,0,0
"1169",201911,"마석",2853,1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2853,1469,0,0
"1170",201911,"가평",38365,41608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38365,41608,0,0
"1171",201911,"광명",416158,411807,311163,312423,0,0,0,0,0,0,0,0,85885,88596,0,0,0,0,4479,2597
"1172",201912,"안양",18254,13885,0,0,0,0,15432,11378,0,0,2822,2507,0,0,0,0,0,0,0,0
"1173",201912,"수원",520177,524462,57743,60054,25940,22032,321503,323093,0,0,21052,20036,0,0,93939,99247,0,0,0,0
"1174",201912,"오산",8471,8109,0,0,0,0,5287,5219,0,0,3184,2890,0,0,0,0,0,0,0,0
"1175",201912,"서정리",2180,2426,0,0,0,0,1160,1313,0,0,1020,1113,0,0,0,0,0,0,0,0
"1176",201912,"평택",219748,218643,0,0,6695,3916,176441,178299,0,0,12996,11094,0,0,23616,25334,0,0,0,0
"1177",201912,"도농",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1178",201912,"덕소",2210,2129,0,0,0,0,2210,2129,0,0,0,0,0,0,0,0,0,0,0,0
"1179",201912,"양평",43494,41254,0,0,0,0,30764,28958,0,0,0,0,0,0,286,1119,0,0,12444,11177
"1180",201912,"용문",10657,10421,0,0,0,0,9777,9984,0,0,0,0,0,0,880,437,0,0,0,0
"1181",201912,"지평",1287,1013,0,0,0,0,1287,1013,0,0,0,0,0,0,0,0,0,0,0,0
"1182",201912,"석불",79,45,0,0,0,0,79,45,0,0,0,0,0,0,0,0,0,0,0,0
"1183",201912,"일신",385,308,0,0,0,0,385,308,0,0,0,0,0,0,0,0,0,0,0,0
"1184",201912,"매곡",387,306,0,0,0,0,387,306,0,0,0,0,0,0,0,0,0,0,0,0
"1185",201912,"양동",5684,5878,0,0,0,0,5684,5878,0,0,0,0,0,0,0,0,0,0,0,0
"1186",201912,"삼산",186,141,0,0,0,0,186,141,0,0,0,0,0,0,0,0,0,0,0,0
"1187",201912,"행신",69490,67465,49630,42613,0,0,0,0,0,0,0,0,19290,24852,0,0,0,0,570,0
"1188",201912,"의정부",389,389,0,0,0,0,389,389,0,0,0,0,0,0,0,0,0,0,0,0
"1189",201912,"퇴계원",1824,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824,1187,0,0
"1190",201912,"평내호평",39120,32856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39120,32856,0,0
"1191",201912,"마석",2749,1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2749,1601,0,0
"1192",201912,"가평",29612,32193,0,0,0,0,389,389,0,0,0,0,0,0,0,0,29223,31804,0,0
"1193",201912,"광명",444273,439162,322419,325953,0,0,0,0,0,0,0,0,95853,98691,0,0,0,0,5350,3726
"1194",202001,"안양",15832,12397,0,0,0,0,14307,10766,0,0,1525,1631,0,0,0,0,0,0,0,0
"1195",202001,"수원",479130,487388,61733,65380,24168,21910,291492,289072,0,0,16912,16630,0,0,84825,94396,0,0,0,0
"1196",202001,"오산",6417,6441,0,0,0,0,4664,4762,0,0,1753,1679,0,0,0,0,0,0,0,0
"1197",202001,"서정리",1630,1598,0,0,0,0,1108,1259,0,0,522,339,0,0,0,0,0,0,0,0
"1198",202001,"평택",186326,187773,0,0,5861,3541,150736,152665,0,0,9680,8393,0,0,20049,23174,0,0,0,0
"1199",202001,"도농",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200",202001,"덕소",1465,1403,0,0,0,0,1465,1403,0,0,0,0,0,0,0,0,0,0,0,0
"1201",202001,"양평",38853,36661,0,0,0,0,26805,25114,0,0,0,0,0,0,326,842,0,0,11722,10705
"1202",202001,"용문",9922,9700,0,0,0,0,9176,9263,0,0,0,0,0,0,746,437,0,0,0,0
"1203",202001,"지평",1165,1030,0,0,0,0,1165,1030,0,0,0,0,0,0,0,0,0,0,0,0
"1204",202001,"석불",73,52,0,0,0,0,73,52,0,0,0,0,0,0,0,0,0,0,0,0
"1205",202001,"일신",331,294,0,0,0,0,331,294,0,0,0,0,0,0,0,0,0,0,0,0
"1206",202001,"매곡",420,321,0,0,0,0,420,321,0,0,0,0,0,0,0,0,0,0,0,0
"1207",202001,"양동",5075,5456,0,0,0,0,5075,5456,0,0,0,0,0,0,0,0,0,0,0,0
"1208",202001,"삼산",164,126,0,0,0,0,164,126,0,0,0,0,0,0,0,0,0,0,0,0
"1209",202001,"행신",74463,72701,53403,45150,0,0,0,0,0,0,0,0,20426,27551,0,0,0,0,634,0
"1210",202001,"의정부",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1211",202001,"덕정",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1212",202001,"동두천중앙",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1213",202001,"동두천",268,298,0,0,0,0,268,298,0,0,0,0,0,0,0,0,0,0,0,0
"1214",202001,"퇴계원",1655,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,1027,0,0
"1215",202001,"평내호평",35267,30614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35267,30614,0,0
"1216",202001,"마석",2510,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2510,1497,0,0
"1217",202001,"가평",27152,28614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27152,28614,0,0
"1218",202001,"광명",442569,440741,316699,326562,0,0,0,0,0,0,0,0,97026,97391,0,0,0,0,5396,3539
"1219",202002,"안양",11545,9029,0,0,0,0,10010,7519,0,0,1535,1510,0,0,0,0,0,0,0,0
"1220",202002,"수원",283990,293915,29338,32911,12276,10479,187200,189169,0,0,10223,8021,0,0,44953,53335,0,0,0,0
"1221",202002,"오산",5537,5319,0,0,0,0,3636,3466,0,0,1901,1853,0,0,0,0,0,0,0,0
"1222",202002,"서정리",1600,1609,0,0,0,0,953,1120,0,0,647,489,0,0,0,0,0,0,0,0
"1223",202002,"평택",121131,121525,0,0,3583,1810,99082,101330,0,0,6458,4437,0,0,12008,13948,0,0,0,0
"1224",202002,"덕소",920,1017,0,0,0,0,920,1017,0,0,0,0,0,0,0,0,0,0,0,0
"1225",202002,"양평",24096,22843,0,0,0,0,16741,15906,0,0,0,0,0,0,170,496,0,0,7185,6441
"1226",202002,"용문",6159,6105,0,0,0,0,5706,5828,0,0,0,0,0,0,453,277,0,0,0,0
"1227",202002,"지평",699,678,0,0,0,0,699,678,0,0,0,0,0,0,0,0,0,0,0,0
"1228",202002,"석불",70,40,0,0,0,0,70,40,0,0,0,0,0,0,0,0,0,0,0,0
"1229",202002,"일신",249,227,0,0,0,0,249,227,0,0,0,0,0,0,0,0,0,0,0,0
"1230",202002,"매곡",276,210,0,0,0,0,276,210,0,0,0,0,0,0,0,0,0,0,0,0
"1231",202002,"양동",3032,3215,0,0,0,0,3032,3215,0,0,0,0,0,0,0,0,0,0,0,0
"1232",202002,"삼산",106,113,0,0,0,0,106,113,0,0,0,0,0,0,0,0,0,0,0,0
"1233",202002,"행신",38407,38027,25412,22202,0,0,0,0,0,0,0,0,12705,15825,0,0,0,0,290,0
"1234",202002,"퇴계원",1480,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480,951,0,0
"1235",202002,"평내호평",26945,22268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26945,22268,0,0
