"연월","station","합계_승차수(명)","합계_하차수(명)","KTX_승차수(명)","KTX_하차수(명)","새마을_승차수(명)","새마을_하차수(명)","무궁화_승차수(명)","무궁화_하차수(명))","통근열차_승차수(명)","통근열차_하차수(명)","누리로_승차수(명)","누리로_하차수(명)","KTX산천_승차수(명)","KTX산천_하차수(명)","ITX새마을_승차수(명)","ITX새마을_하차수(명)","ITX청춘열차_승차수(명)","ITX청춘열차_하차수(명)","KTX호남_승차수(명)","KTX호남_하차수(명)"
"201905","의왕","1000","1000","0","0","0","0","1000","1000","0","0","0","0","0","0","0","0","0","0","0","0"
"201905","수원","527384","538993","56360","59740","25251","22478","335434","340209","0","0","21567","20121","0","0","88772","96445","0","0","0","0"
"201905","오산","8355","8145","0","0","0","0","5103","5093","0","0","3252","3052","0","0","0","0","0","0","0","0"
"201905","서정리","2155","2583","0","0","0","0","1032","1202","0","0","1123","1381","0","0","0","0","0","0","0","0"
"201905","평택","209259","210831","0","0","6727","4018","167310","171263","0","0","12850","10619","0","0","22372","24931","0","0","0","0"
"201905","덕소","2022","1993","0","0","0","0","2022","1993","0","0","0","0","0","0","0","0","0","0","0","0"
"201905","양평","44798","42750","0","0","0","0","29394","28547","0","0","0","0","0","0","364","1077","0","0","15040","13126"
"201905","용문","12331","11955","0","0","0","0","11292","11211","0","0","0","0","0","0","1039","744","0","0","0","0"
"201905","지평","1260","1052","0","0","0","0","1260","1052","0","0","0","0","0","0","0","0","0","0","0","0"
"201905","석불","90","75","0","0","0","0","90","75","0","0","0","0","0","0","0","0","0","0","0","0"
"201905","일신","540","580","0","0","0","0","540","580","0","0","0","0","0","0","0","0","0","0","0","0"
"201905","매곡","644","569","0","0","0","0","644","569","0","0","0","0","0","0","0","0","0","0","0","0"
"201905","양동","6644","7120","0","0","0","0","6644","7120","0","0","0","0","0","0","0","0","0","0","0","0"
"201905","삼산","143","135","0","0","0","0","143","135","0","0","0","0","0","0","0","0","0","0","0","0"
"201905","행신","68066","62329","48053","36347","0","0","0","0","0","0","0","0","18864","24343","0","0","0","0","1149","1639"
"201905","문산","158","136","0","0","158","136","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201905","운천","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201905","임진강","490","522","0","0","58","90","432","432","0","0","0","0","0","0","0","0","0","0","0","0"
"201905","도라산","2570","2572","0","0","2570","2572","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201905","퇴계원","2109","1354","0","0","276","276","0","0","0","0","0","0","0","0","0","0","1833","1078","0","0"
"201905","평내호평","38936","33196","0","0","269","269","0","0","0","0","0","0","0","0","0","0","38667","32927","0","0"
"201905","마석","3460","2130","0","0","269","269","0","0","0","0","0","0","0","0","0","0","3191","1861","0","0"
"201905","가평","39564","42838","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39564","42838","0","0"
"201905","광명","418545","414026","299168","307182","272","272","0","0","0","0","0","0","95034","92663","0","0","0","0","3980","3368"
"201906","안양","17934","13774","0","0","0","0","14936","11179","0","0","2998","2595","0","0","0","0","0","0","0","0"
"201906","수원","493198","502841","53585","57127","24819","22145","310091","313232","0","0","20712","19114","0","0","83991","91223","0","0","0","0"
"201906","오산","8086","7974","0","0","0","0","4961","5156","0","0","3125","2818","0","0","0","0","0","0","0","0"
"201906","서정리","2072","2436","0","0","0","0","1028","1203","0","0","1044","1233","0","0","0","0","0","0","0","0"
"201906","평택","200826","203222","0","0","6177","3666","161425","166103","0","0","12077","10106","0","0","21147","23347","0","0","0","0"
"201906","덕소","2129","2145","0","0","269","269","1860","1876","0","0","0","0","0","0","0","0","0","0","0","0"
"201906","양평","42470","40696","0","0","0","0","29671","28700","0","0","0","0","0","0","344","1032","0","0","12455","10964"
"201906","용문","11018","10534","0","0","0","0","10132","9990","0","0","0","0","0","0","886","544","0","0","0","0"
"201906","지평","1188","1013","0","0","0","0","1188","1013","0","0","0","0","0","0","0","0","0","0","0","0"
"201906","석불","91","77","0","0","0","0","91","77","0","0","0","0","0","0","0","0","0","0","0","0"
"201906","일신","502","478","0","0","0","0","502","478","0","0","0","0","0","0","0","0","0","0","0","0"
"201906","매곡","531","466","0","0","0","0","531","466","0","0","0","0","0","0","0","0","0","0","0","0"
"201906","양동","5886","6240","0","0","0","0","5886","6240","0","0","0","0","0","0","0","0","0","0","0","0"
"201906","삼산","106","101","0","0","0","0","106","101","0","0","0","0","0","0","0","0","0","0","0","0"
"201906","행신","63803","59338","45193","34359","0","0","0","0","0","0","0","0","17676","23121","0","0","0","0","934","1858"
"201906","문산","1333","1324","0","0","123","114","1210","1210","0","0","0","0","0","0","0","0","0","0","0","0"
"201906","운천","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201906","임진강","120","213","0","0","120","213","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201906","도라산","2226","2224","0","0","2226","2224","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201906","의정부","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201906","덕정","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201906","동두천중앙","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201906","동두천","645","645","0","0","303","303","0","0","0","0","0","0","0","0","0","0","342","342","0","0"
"201906","퇴계원","1735","886","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1735","886","0","0"
"201906","평내호평","36155","30833","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36155","30833","0","0"
"201906","마석","2699","1553","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2699","1553","0","0"
"201906","가평","41919","44795","0","0","327","0","0","0","0","0","0","0","0","0","0","0","41592","44795","0","0"
"201906","광명","407162","402692","289260","296819","0","0","0","0","0","0","0","0","91877","90749","0","0","0","0","3678","3176"
"201907","안양","17911","13634","0","0","0","0","15152","11216","0","0","2759","2418","0","0","0","0","0","0","0","0"
"201907","수원","473243","479566","53960","55768","23560","20304","297545","298790","0","0","19659","19113","0","0","78519","85591","0","0","0","0"
"201907","오산","8179","8161","0","0","0","0","5209","5354","0","0","2970","2807","0","0","0","0","0","0","0","0"
"201907","서정리","2136","2364","0","0","0","0","1091","1180","0","0","1045","1184","0","0","0","0","0","0","0","0"
"201907","평택","193746","194967","0","0","6288","3472","155754","159790","0","0","11888","10051","0","0","19816","21654","0","0","0","0"
"201907","도농","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201907","덕소","1845","1773","0","0","292","292","1553","1481","0","0","0","0","0","0","0","0","0","0","0","0"
"201907","양평","42476","39566","0","0","0","0","29536","27883","0","0","0","0","0","0","337","1038","0","0","12603","10645"
"201907","용문","10752","10651","0","0","0","0","9964","10052","0","0","0","0","0","0","788","599","0","0","0","0"
"201907","지평","1100","1016","0","0","0","0","1100","1016","0","0","0","0","0","0","0","0","0","0","0","0"
"201907","석불","115","73","0","0","0","0","115","73","0","0","0","0","0","0","0","0","0","0","0","0"
"201907","일신","652","825","0","0","0","0","652","825","0","0","0","0","0","0","0","0","0","0","0","0"
"201907","매곡","484","447","0","0","0","0","484","447","0","0","0","0","0","0","0","0","0","0","0","0"
"201907","양동","5742","6025","0","0","0","0","5742","6025","0","0","0","0","0","0","0","0","0","0","0","0"
"201907","삼산","134","137","0","0","0","0","134","137","0","0","0","0","0","0","0","0","0","0","0","0"
"201907","행신","65420","59088","44480","34984","0","0","0","0","0","0","0","0","18513","22673","0","0","0","0","2427","1431"
"201907","문산","64","63","0","0","64","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201907","운천","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201907","임진강","71","117","0","0","71","117","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201907","도라산","2013","2019","0","0","2013","2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201907","의정부","303","303","0","0","303","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201907","퇴계원","1926","1145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1926","1145","0","0"
"201907","평내호평","36659","31374","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36659","31374","0","0"
"201907","마석","3052","1858","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3052","1858","0","0"
"201907","가평","47212","51224","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47212","51224","0","0"
"201907","광명","409887","395677","283270","286935","0","0","0","0","0","0","0","0","93226","90237","0","0","0","0","8433","6898"
"201908","안양","17618","13877","0","0","0","0","15009","11288","0","0","2609","2589","0","0","0","0","0","0","0","0"
"201908","수원","508344","519258","58652","64459","25948","22519","314838","316646","0","0","20703","19545","0","0","88203","96089","0","0","0","0"
"201908","오산","7964","7884","0","0","0","0","5010","5001","0","0","2954","2883","0","0","0","0","0","0","0","0"
"201908","서정리","2159","2211","0","0","0","0","1062","1260","0","0","1097","951","0","0","0","0","0","0","0","0"
"201908","평택","206598","204888","0","0","6758","3771","165849","168098","0","0","12346","10040","0","0","21645","22979","0","0","0","0"
"201908","덕소","1924","1932","0","0","249","247","1675","1685","0","0","0","0","0","0","0","0","0","0","0","0"
"201908","양평","45095","43081","0","0","0","0","31253","30026","0","0","0","0","0","0","394","1063","0","0","13448","11992"
"201908","용문","12383","12432","0","0","0","0","11422","11701","0","0","0","0","0","0","961","731","0","0","0","0"
"201908","지평","1293","1173","0","0","0","0","1293","1173","0","0","0","0","0","0","0","0","0","0","0","0"
"201908","석불","125","77","0","0","0","0","125","77","0","0","0","0","0","0","0","0","0","0","0","0"
"201908","일신","495","505","0","0","0","0","495","505","0","0","0","0","0","0","0","0","0","0","0","0"
"201908","매곡","530","471","0","0","0","0","530","471","0","0","0","0","0","0","0","0","0","0","0","0"
"201908","양동","6051","6429","0","0","0","0","6051","6429","0","0","0","0","0","0","0","0","0","0","0","0"
"201908","삼산","167","142","0","0","0","0","167","142","0","0","0","0","0","0","0","0","0","0","0","0"
"201908","행신","69505","66499","48930","38891","0","0","0","0","0","0","0","0","19293","25642","0","0","0","0","1282","1966"
"201908","문산","531","490","0","0","126","85","405","405","0","0","0","0","0","0","0","0","0","0","0","0"
"201908","운천","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201908","임진강","111","169","0","0","111","169","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201908","도라산","2799","2805","0","0","2799","2805","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201908","의정부","303","303","0","0","303","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201908","퇴계원","2156","1093","0","0","0","0","360","0","0","0","0","0","0","0","0","0","1796","1093","0","0"
"201908","평내호평","37396","32430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37396","32430","0","0"
"201908","마석","2661","1556","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2661","1556","0","0"
"201908","가평","58279","62629","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58279","62629","0","0"
"201908","광명","425587","422649","301284","310479","0","0","0","0","0","0","0","0","95916","93510","0","0","0","0","4058","3285"
"201909","안양","18288","13981","0","0","0","0","15246","11339","0","0","3042","2642","0","0","0","0","0","0","0","0"
"201909","수원","501955","517360","54866","60280","24885","22715","318252","322966","0","0","20653","18935","0","0","83299","92464","0","0","0","0"
"201909","오산","7793","7667","0","0","0","0","4828","4986","0","0","2965","2681","0","0","0","0","0","0","0","0"
"201909","서정리","2037","2382","0","0","0","0","1023","1139","0","0","1014","1243","0","0","0","0","0","0","0","0"
"201909","평택","198249","202872","0","0","6073","3636","160402","165929","0","0","11327","9980","0","0","20447","23327","0","0","0","0"
"201909","도농","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201909","덕소","2785","2617","0","0","538","538","2247","2079","0","0","0","0","0","0","0","0","0","0","0","0"
"201909","양평","40692","37690","0","0","0","0","27762","25726","0","0","0","0","0","0","438","961","0","0","12492","11003"
"201909","용문","10972","10729","0","0","0","0","10036","10132","0","0","0","0","0","0","936","597","0","0","0","0"
"201909","지평","1078","959","0","0","0","0","1078","959","0","0","0","0","0","0","0","0","0","0","0","0"
"201909","석불","86","70","0","0","0","0","86","70","0","0","0","0","0","0","0","0","0","0","0","0"
"201909","일신","507","542","0","0","0","0","507","542","0","0","0","0","0","0","0","0","0","0","0","0"
"201909","매곡","526","426","0","0","0","0","526","426","0","0","0","0","0","0","0","0","0","0","0","0"
